userName,score,at,content,label
Pengguna Google,1,2026-05-30 05:33:19,sumpah parah gopay udah foto KTP tapi ditolak apaaa. ini susah jangan bikin gopay dah kawan hindari smua kawan kawan gopay parah udah di update tapi di tolak mintak sialan sialan,Negatif
Pengguna Google,1,2026-05-30 05:16:58,"sekarang bukan aplikasi transportasi, tapi lebih ke pinjol bikin orang melarat",Negatif
Pengguna Google,5,2026-05-30 05:15:37,oke sih sangat membantu,Positif
Pengguna Google,5,2026-05-30 04:43:50,tahu jalan cepat,Positif
Pengguna Google,3,2026-05-30 04:41:25,pajak 25% sangat lah besar kasian para driver yg pke motor sndiri biaya service sndiri,Negatif
Pengguna Google,1,2026-05-30 04:41:22,"Makanan tidak saya terima , tp katanya sudah di antar. complain ke cs tidak ada hasil",Negatif
Pengguna Google,1,2026-05-30 04:39:15,Stop bikin kebijakan yang bentrokin costumer sama driver,Negatif
Pengguna Google,5,2026-05-30 04:17:06,sudah lama pakai aplikasi ini secara umum tak mengecewakan.,Positif
Pengguna Google,5,2026-05-30 04:12:28,SUKAAKKKKK! jujur apk ini membantu bgtt,Positif
Pengguna Google,5,2026-05-30 04:10:48,🥰😘,Positif
Pengguna Google,1,2026-05-30 04:01:12,makin goblog emang tarif ga masuk akal,Negatif
Pengguna Google,5,2026-05-30 03:58:21,"enak , cepat , bapaknya ramah dan sopan",Positif
Pengguna Google,5,2026-05-30 03:44:48,"memudahkan ,hemat waktu , praktis dan memang cepat ( tergantung situasi jalanan)",Positif
Pengguna Google,5,2026-05-30 03:37:47,sangggattt membantu dan mudah digunakan,Positif
Pengguna Google,5,2026-05-30 03:31:56,Alhamdulillah Baik puas dg pelayanannya,Positif
Pengguna Google,5,2026-05-30 03:26:14,ok,Positif
Pengguna Google,5,2026-05-30 03:00:39,good,Positif
Pengguna Google,5,2026-05-30 02:54:51,bagus,Positif
Pengguna Google,3,2026-05-30 02:54:06,daftar hemat goride malah jadi susah dapat yang jauh2. bikin sistem ya merugikan . leuheung mun nu deukeut gacor mh. ieu mh angger weh ngahuleung heula. nya jauh ngajeumpuna ge. tekor bensin ngajemput 2km kaluhur wae. ongkos ngan 8rb terus isukan teh saldo di potong 13rb. ya alloh meni kieu kieu teuing gojek ka driver.,Negatif
Pengguna Google,5,2026-05-30 02:37:56,mantap pol,Positif
Pengguna Google,5,2026-05-30 02:31:31,TOP BGT Deh... Teng Qyu ya Abang QU. 👍🙏,Positif
Pengguna Google,5,2026-05-30 02:17:02,mantap,Positif
Pengguna Google,3,2026-05-30 02:01:34,terlalu menguras uang,Negatif
Pengguna Google,5,2026-05-30 01:38:55,adili jokowi bebaskan nadiem,Positif
Pengguna Google,5,2026-05-30 00:16:31,"driver nya selalu ramah tamah.. namun untuk Melakukan booking go,rednya selalu lama DPT driver nya",Positif
Pengguna Google,5,2026-05-29 23:21:36,mohon di tingkatkan pelayanan yg lbh baik lagi,Positif
Pengguna Google,5,2026-05-29 23:04:08,sangat ramah dan familiar,Positif
Pengguna Google,1,2026-05-29 22:49:06,murahin dong gojeknya,Negatif
Pengguna Google,4,2026-05-29 22:23:45,"saya kasih bintang 4 karena, kemarin waktu hari Kamis jam 9an awalnya saya mau mesen gocar lalu karena saya tau kalau di daerah saya ini susah sekali dapat driver jadinya saya cancel di saat aplikasi itu sedang mencari driver, saya tinggalkan hingga jam 1an, tiba tiba dateng gocar atas nama saya, posisinya saya sudah tidak di tempat akhirnya teman saya yang mengurus masalah tersebut, dan katanya driver tersebut ""agak"" kesal dan marah, daripada saya memperpanjang urusan saya mau bayardrivenyaperg",Positif
Pengguna Google,5,2026-05-29 22:12:32,"drivernya ramah ,baik dan sopan terima kasih",Positif
Pengguna Google,5,2026-05-29 21:30:39,good,Positif
Pengguna Google,1,2026-05-29 16:38:08,resto sudah tutup tapi orderan belum di cancel juga,Negatif
Pengguna Google,5,2026-05-29 16:15:27,the best,Positif
Pengguna Google,1,2026-05-29 15:59:32,"APLIKASI BGNIAN APLIKASI MONYET... GUA PESAN MARTABAK 2 YANG DIKIRIM 1,, GUA BINGUNG NEH NYARI KESALAHAN DMANA,, DRIVER GA BSA DI CHAT (UDAH KABUR) ,,RESTO GA BISA DI CHAT LANGSUNG,,, MONYET......",Negatif
Pengguna Google,5,2026-05-29 15:36:15,Oke,Positif
Pengguna Google,1,2026-05-29 15:34:08,Hapus GOFOOD jarak dekat,Negatif
Pengguna Google,5,2026-05-29 15:01:28,apk paling membantu dalam setiap waktu,Positif
Pengguna Google,5,2026-05-29 14:43:57,"sangat membantu,",Positif
Pengguna Google,5,2026-05-29 14:29:23,Alhamdulillah barokalloh,Positif
Pengguna Google,5,2026-05-29 14:17:07,"sangat membantu, tapi kadang' sering nge bug apk nya",Positif
Pengguna Google,2,2026-05-29 14:14:04,"suka banget error diwaktu mendesak, gajelas bngt 👎👎👎",Negatif
Pengguna Google,1,2026-05-29 14:12:12,Lambat dalam merespon laporan. Worst experience ever!!,Negatif
Pengguna Google,1,2026-05-29 14:09:40,"ini parah banget sih, pesanan udah 3 jam gak sampai-sampai katanya terlambat 5-15 menit tapi ditunggu berjam jam gak ada. coba ajuin complain yang jawab malah AI, ckckck. kapok beli makanan disini. gak lagi deh",Negatif
Pengguna Google,5,2026-05-29 14:00:13,Good Aplication,Positif
Pengguna Google,5,2026-05-29 13:52:00,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,Positif
Pengguna Google,5,2026-05-29 13:33:24,good aplikator,Positif
Pengguna Google,1,2026-05-29 13:20:49,aplikasi tolol. ga ada pilihan buat lewat tol. jalur selalu di ambil yg terdekat. selisis jarak sampe 20km bikin driver rugi. ga kaya grap ada pilihan bisa lewat tol atau engganya,Negatif
Pengguna Google,5,2026-05-29 13:07:56,"Mungkin saran aja, untuk filter pencarian gofood sebaiknya ditambah filter lokasi jarak kedai terdekat sampai terjauh, gak cuman filter rentang harga aja.",Positif
Pengguna Google,5,2026-05-29 12:54:31,selalu mendapatkan pengalaman terbaik dan perjalanan terbaik,Positif
Pengguna Google,1,2026-05-29 12:43:22,kacau gak bisa nlp,Negatif
Pengguna Google,5,2026-05-29 12:08:27,sukakk bangettt gojek kyk penyelamat hidup,Positif
Pengguna Google,5,2026-05-29 12:05:47,"driver ramah, tepat waktu, dan bersih",Positif
Pengguna Google,5,2026-05-29 12:00:32,Mudah di gunakan,Positif
Pengguna Google,5,2026-05-29 11:59:20,mantab,Positif
Pengguna Google,5,2026-05-29 11:53:42,mantap,Positif
Pengguna Google,5,2026-05-29 11:49:21,sukaa bangett soalnya lebih murah dan aman dari aplikasi-aplikasi lainn,Positif
Pengguna Google,3,2026-05-29 11:41:42,kenapa klo pesen goride padahal disekitar bnyk driver dapatnya malah yg jauh2.. parah,Negatif
Pengguna Google,2,2026-05-29 11:38:37,KNPA in aplikasi berat ya... padahal Ram hp gw 12 loh main game aja ringan...lah in aplikasi berat banget berasa jaringan ngk ada aneh,Negatif
Pengguna Google,5,2026-05-29 11:15:54,murah dan hemat,Positif
Pengguna Google,1,2026-05-29 11:14:19,gak membantu sama sekali pesan food sampai 3 kali kubatalin karna responnya lambat,Negatif
Pengguna Google,5,2026-05-29 11:06:23,mantap dan responship,Positif
Pengguna Google,1,2026-05-29 10:54:25,maaf banget driver ngeselin beda lokasi katanya dia ngomong terus tadinya aku mau ngash tips 20 ribu kalo misalkan dia gak mau nganterin bilang aja censel di aplikasi pesen ulanga bayar 13 k giriran dibayar 13k katanya di apk aslinya katanya 20k kalo misalkaan gak mau itu mending gak usah,Negatif
Pengguna Google,5,2026-05-29 10:51:41,ok baik,Positif
Pengguna Google,5,2026-05-29 10:37:01,ok..,Positif
Pengguna Google,5,2026-05-29 10:17:59,gojek Partner yang Baik,Positif
Pengguna Google,3,2026-05-29 09:55:30,"Sangat susah sekali nentuin titiknya , payah.",Negatif
Pengguna Google,1,2026-05-29 09:46:53,"strses ni apk makin ngaco, benerin lagi dong gimanasih!",Negatif
Pengguna Google,5,2026-05-29 09:46:11,Aplikasi yang cukup baik dan membantu urusan pengiriman dokumen saya,Positif
Pengguna Google,2,2026-05-29 09:13:28,"jadi saya ga cancel pesanan tapi tiba tiba cari driver ulang, namun saya konfirmasi ke drivernya masih jalan dan ga ke cancel. Jadi pesanan saya numpuk 2 driver, tolong diperbaiki bugnya.",Negatif
Pengguna Google,5,2026-05-29 09:06:05,mantap,Positif
Pengguna Google,3,2026-05-29 08:24:33,"aplikasi ini bolak balik berulah, nanti tiba² bisa nggak mau terbuka aplikasinya",Negatif
Pengguna Google,1,2026-05-29 08:21:55,tidak membantu,Negatif
Pengguna Google,5,2026-05-29 08:04:02,good,Positif
Pengguna Google,5,2026-05-29 08:00:11,Bagus,Positif
Pengguna Google,5,2026-05-29 07:41:31,Nyaman & santun sopirnya,Positif
Pengguna Google,4,2026-05-29 07:39:05,"Mohon maaf tolong aplikasi nya di perbaiki lagi paling gak banyakin fitur terbaru, misalnya ada promo dll",Positif
Pengguna Google,5,2026-05-29 07:24:18,terimakasih mempermudah perjalanan kami,Positif
Pengguna Google,5,2026-05-29 07:23:05,drivernya asik asik!!,Positif
Pengguna Google,5,2026-05-29 07:13:53,banyak promonya,Positif
Pengguna Google,5,2026-05-29 07:00:01,ok,Positif
Pengguna Google,1,2026-05-29 06:21:18,"untul gofood pengiriman sering kali terlambat krna driver dpt double order,makanan sudah dingin ,nungu hampir 1 jam lebih..., untuk saya sudah 3x sperti itu..! saran saya mending pake grab..,baik itu gofood/gocar ny, pelayanan ny lebih baik",Negatif
Pengguna Google,5,2026-05-29 06:13:44,suka bangett pke apk ini dn gojekk nii penyelamat kuu🫰,Positif
Pengguna Google,1,2026-05-29 06:04:37,"daftar, suruh tunggu 60 menit?,apalah",Negatif
Pengguna Google,5,2026-05-29 06:03:37,good aplikasi,Positif
Pengguna Google,5,2026-05-29 06:02:01,oke sip mantap,Positif
Pengguna Google,3,2026-05-29 05:53:47,tolong adain fitur cancel orderan🙏 saya selalu suka kepencet,Negatif
Pengguna Google,5,2026-05-29 05:49:59,paling suka pakai aplikasi lokal,Positif
Pengguna Google,2,2026-05-29 05:45:19,biaya penanganan mahal,Negatif
Pengguna Google,5,2026-05-29 05:36:09,ok,Positif
Pengguna Google,1,2026-05-29 05:28:48,"untuk gojek coba chat ny di bikin lebih fast respon lagi, soal ny ketika driver gojek ngechat atau telepon suka ada delay minimal itu dlu deh di perbaiki, terus tiap milih lokasi penjemputan kok aneh ya skrg di saya gak bisa milih titik jemput nya soal ny klo saya bilang di resto b dan sebelah ny resto a malah yg ketunjuk di resto a trs yg resto b gak bisa di pilih anehhhhhh",Negatif
Pengguna Google,4,2026-05-29 05:20:02,sering bug sama error,Positif
Pengguna Google,1,2026-05-29 05:07:16,aplikasi buruk. hapus aja ini aplikasi . top up saldo dari tgl 26 mei sampai sekarang belum masuk . dan ya respon pelayanan cs gopay sangat sangat buruk dan tidak ada responn sama sekali. responnya lamaaa tidak profesional. lelet . komplainan customer itu tidak di tanggapi,Negatif
Pengguna Google,5,2026-05-29 05:07:15,mantappppppp,Positif
Pengguna Google,5,2026-05-29 04:55:31,mantapp dehh,Positif
Pengguna Google,5,2026-05-29 04:51:19,knp bintang ny hanya 5 knp gk 7 ya,Positif
Pengguna Google,5,2026-05-29 04:39:43,The Best,Positif
Pengguna Google,1,2026-05-29 04:39:30,Aplikasi ASU,Negatif
Pengguna Google,4,2026-05-29 04:39:27,kenapa saat pesan makanan lokasi driver tidak bisa di pantau? juga tidak bisa melihat lokasi yg di pasang (oleh pengguna),Positif
Pengguna Google,5,2026-05-29 04:35:40,jos.,Positif
Pengguna Google,3,2026-05-29 04:25:40,"susah mendapatkan driver,sekali y dapet driver y posisi jauh,,tolong di perbaiki,biar mudah dapat driver yg terdekat,bukan yg jauh,di maps y bnyak driver yg dekat,sekali ya dapet driver yg jauh.",Negatif
Pengguna Google,1,2026-05-29 04:25:24,anjenggg ongkir gofood mahal bgt kntol anjeng pepek,Negatif
Pengguna Google,5,2026-05-29 04:24:43,mantaf,Positif
Pengguna Google,5,2026-05-29 04:24:38,sangat merekomendasi,Positif
Pengguna Google,5,2026-05-29 04:19:29,"bagus ,aman,keren,nyaman",Positif
Pengguna Google,5,2026-05-29 04:14:56,penjemputan cepat dan driver ramah,Positif
Pengguna Google,5,2026-05-29 04:02:01,mantap,Positif
Pengguna Google,1,2026-05-29 03:47:00,plikasi lemot pol,Negatif
Pengguna Google,5,2026-05-29 03:43:49,Good,Positif
Pengguna Google,5,2026-05-29 03:37:39,pelayanan cepat dan aman bagus,Positif
Pengguna Google,5,2026-05-29 03:24:29,👍,Positif
Pengguna Google,5,2026-05-29 03:20:29,cepat,Positif
Pengguna Google,1,2026-05-29 03:19:14,mangkin lama mangkin ngeselin ni apk dapat drivernya jauh jauh posisinya bukan malah cepat malah telat di cancel kasian di ambil lama sampenya.jek gojek,Negatif
Pengguna Google,1,2026-05-29 03:12:42,eh jangan suka tiba2 ngasi informasi gaada koneksi dong saat lagi pesen goride/gocar ngerugiin customer sama driver tau gasih alhasil kepesen 2x karna kesalahan sistem lu,Negatif
Pengguna Google,5,2026-05-29 02:45:43,ok,Positif
Pengguna Google,5,2026-05-29 02:45:05,lucu gw lihat comen2 nya... dah maunya murah hemat bnyak maunya n eh masih nunggu lm bgtu tiba pa Lom tiba cancel seenak jidat nya!!! 😜😛!chat n ditlpn lagak kyk artis!! sabar Sling mnyadari saling ngerti somplak!! trutama etika n moral dipkai!!dak smua hrus ssuai pa yg di utek lu!! kok Pngin nya serba instant ehm,Positif
Pengguna Google,1,2026-05-29 02:09:41,"mesen gojek yg comfort, dptnya ibu2 dh tua dan maaf agak bau. motor listriknya jg bkan unit baru. mau saya yg bawa tp gamau krn klo ibunya yg dibelakang batre boros krn dia berat. dijalan jg deg2an krn yaa bawa motornya gitulah. yg saya prmasalahin uda msen comfort dptnya kayak gtu. apa bedanya sma goride biasa? mesen comfort jg krn agak buru2+tau diri badan tinggi gede jd biar dpt unitnya yg enak. bisa2nya kayak gitu msuk kategori comfort. atau cba jelasin bedanya dri opsi2 yg ada di gojek. thx",Negatif
Pengguna Google,1,2026-05-29 02:05:34,Semoga selalu mensejahterakan mitra-mitranya,Negatif
Pengguna Google,5,2026-05-29 01:47:29,menu dan pelayanan berkendara nyaman dan aman,Positif
Pengguna Google,5,2026-05-29 01:01:25,good,Positif
Pengguna Google,5,2026-05-29 00:55:40,mudah gak ribet,Positif
Pengguna Google,3,2026-05-29 00:40:26,"rating dan ulasannya resto di gofood cuma terlihat dari customer aja, yang dari driver tidak terlihat, kan pengen tau juga bagaimana resto memperlakukan driver bagaimana",Negatif
Pengguna Google,1,2026-05-29 00:39:52,"biaya aplikasi yang di beban kan ke pelanggan terlalu besar , dengan jarak tempuh 2km saya sudah membayar 15.500 dan pengemudi hanya menerima 9.200 ditambah saya sudah berlangganan 3 bulan, jangan kan dapat diskon, yang ada, paket berlangganan cuma setor uang ke Gojek tapi pelanggan tidak diberikan benefit",Negatif
Pengguna Google,4,2026-05-29 00:25:33,"terlalu banyak pilihan, jadi bingung aku.",Positif
Pengguna Google,5,2026-05-29 00:21:55,bagus poll mempermudah jalan kmn2 plis kalau lagi hujan susah dapet driver tapi,Positif
Pengguna Google,5,2026-05-29 00:20:48,"Rata² abang gojek ramah², baik hati dan tidak sombong 😊🙏",Positif
Pengguna Google,5,2026-05-29 00:15:40,terbantu sekali.,Positif
Pengguna Google,5,2026-05-29 00:05:12,moda transportasi yang nyaman dan terbaikku,Positif
Pengguna Google,5,2026-05-28 23:50:03,👍,Positif
Pengguna Google,5,2026-05-28 23:36:10,bagus mempermudah perjalanan saya,Positif
Pengguna Google,5,2026-05-28 23:27:17,baik,Positif
Pengguna Google,1,2026-05-28 23:17:13,"makin kesini makin mengecewakan !!, udh mahal, tapi males2an drivernya, terutama kondisi gerimis, dan agak malam. diadakan ini apk bukannya utk mempermudah di sikon seperti itu? inimah bukan mempermudah, tapi bikin emosi.",Negatif
Pengguna Google,3,2026-05-28 23:14:25,"Itu tolong lah, Kadang loading lama banget, ampe ga kebuka-buka, Orang laper disiksa sama aplikasi lemot gini, BTW sinyal aman ya emang nih aplikasi aja lemot nya kurang ajar",Negatif
Pengguna Google,5,2026-05-28 23:06:04,mantap,Positif
Pengguna Google,5,2026-05-28 21:58:39,mntap,Positif
Pengguna Google,5,2026-05-28 21:38:24,Baik,Positif
Pengguna Google,1,2026-05-28 20:06:48,"sistem aneh udh di cancel sama driver karna toko tutup malah bisa mesen lagi bukannya di off in dari sistem, kocak!!!",Negatif
Pengguna Google,5,2026-05-28 19:41:43,mantap,Positif
Pengguna Google,5,2026-05-28 19:15:13,Oke,Positif
Pengguna Google,1,2026-05-28 18:13:43,Dengerin tuh customer pada kesulitan cari driver nya.maka nya ongkir nya yang ngotak.driver di kasih onkir 5 sampai 6 rb yang ada pada males-2an.rakus tamak bin korun.,Negatif
Pengguna Google,5,2026-05-28 17:55:22,saya beri reting bintang lima,Positif
Pengguna Google,1,2026-05-28 17:45:31,ff game burik,Negatif
Pengguna Google,1,2026-05-28 17:15:59,alamat nya nggak akurat 👎🏻👎🏻,Negatif
Pengguna Google,1,2026-05-28 16:59:57,"ngellag mulu, mau pesen makanan aja loading terus, tolol tolol",Negatif
Pengguna Google,5,2026-05-28 15:30:32,saya mau daftar gojek driver kenapa daera manado tidak bisah...,Positif
Pengguna Google,4,2026-05-28 15:20:02,"Aplikasi sangat membantu untuk kebutuhan sehari-hari, driver-drivernya juga ramah dan profesional. Bintang 4 dulu, semoga ke depannya makin banyak promo menarik!",Positif
Pengguna Google,1,2026-05-28 15:19:47,paling males pake gojek 3KM 20ribu njir lah. di Greb 3KM 9k mana ada promo pula. GO-JEK TERMAHAL !!!!!!!!,Negatif
Pengguna Google,5,2026-05-28 15:17:12,mntap,Positif
Pengguna Google,5,2026-05-28 15:12:14,👍👏👏,Positif
Pengguna Google,5,2026-05-28 14:55:56,"iiii loooveeee gojeekkk soo muchh, pria dan wanita green flag yang mengantar aku kemana punn!!!!! iii loveee uuu soo much gojeekkk🤍🤍🤍",Positif
Pengguna Google,5,2026-05-28 14:31:08,terimakasih atas bantuannya,Positif
Pengguna Google,1,2026-05-28 14:07:59,Ongkir apa bunga ini 😭,Negatif
Pengguna Google,5,2026-05-28 13:49:40,selalu memberikan yg trbaik baik go red atw go food ☺️🥰,Positif
Pengguna Google,1,2026-05-28 13:44:06,lemot,Negatif
Pengguna Google,5,2026-05-28 13:37:07,enjoy,Positif
Pengguna Google,5,2026-05-28 13:31:15,sy senang pakai aplikasi ini terima kasih,Positif
Pengguna Google,5,2026-05-28 13:31:15,baik,Positif
Pengguna Google,5,2026-05-28 13:01:09,nice,Positif
Pengguna Google,5,2026-05-28 12:26:11,semoga beneran bisa membayar,Positif
Pengguna Google,2,2026-05-28 12:22:22,ribet,Negatif
Pengguna Google,5,2026-05-28 12:18:57,aplikasi nya mudah,Positif
Pengguna Google,5,2026-05-28 12:16:55,nyaman,Positif
Pengguna Google,2,2026-05-28 12:12:42,setiap cari pengemudi dapatnya jauh yg ada driver ga mau jemput ga sat set nih aplikasi,Negatif
Pengguna Google,2,2026-05-28 12:00:27,"susah cari driver , udh dapat tp ga respon, malah nunggu lama ga karuan",Negatif
Pengguna Google,5,2026-05-28 11:55:12,dapet driver yg seru,Positif
Pengguna Google,1,2026-05-28 11:49:49,dateng nya lama dua jam,Negatif
Pengguna Google,5,2026-05-28 11:41:24,respon cepat,Positif
Pengguna Google,5,2026-05-28 11:27:01,Enak kalo kepepet beli makan dan pergi²an,Positif
Pengguna Google,5,2026-05-28 11:20:26,Mantapp,Positif
Pengguna Google,1,2026-05-28 10:51:13,kasih bintang⭐ karna tdk bisa tambahkan alamat fitur alamat favorit tdk ada entah sudah di hapus atau emang gak ada ngk tau,Negatif
Pengguna Google,1,2026-05-28 10:37:09,"akun suami saya tiba tiba di blokir, tanpa ada kejelasan, suami saya chat di livechat malah di tutup chatnya, parah banget sekarang gopay!!!! malah masih ada uang didalam akun, gk ada tanggung jawabnya gopay ini, pelayanan buruk banget. pantesan aja goto sekarang sahamnya bisa sampe turun dan udh mau liquid",Negatif
