userName,score,at,content
Pengguna Google,1,2026-04-23 07:01:01,"aplikasi apaan klo daftar ujung-ujungnya di arahin ke browser, mana udah diikuti semua langkah nya malah terjadi kesalahan. paling engga kayak super app polri, daftar nya gampang ga diarahin ke browser, dan ga perlu kirim kode lewat otp(pulsa)"
Pengguna Google,1,2026-04-23 05:00:58,"APLIKASI PEMERINTAH BANYAK BUG ERROR, BAYAR PAJAK NOMOR SATU PERBAIKAN APLIKASI TIDAK PERLU"
Pengguna Google,5,2026-04-23 04:08:00,ah syudahlah
Pengguna Google,1,2026-04-23 00:49:42,aplikasi sakit kepala🤬
Pengguna Google,1,2026-04-22 14:17:14,buat daftar foto saja lemotnya minta ampun. eror pas sudah berhasil foto. buang-buang anggaran saja ciptain apk busuk !
Pengguna Google,1,2026-04-22 13:36:01,bagus
Pengguna Google,1,2026-04-22 10:55:51,pajak rakyat besar tapi aplikasi nya busuk kaya gini? gila
Pengguna Google,2,2026-04-22 08:39:32,"aplikasi sulit di pakai , saat lupa passphares ingin dapat passphares yang baru tidak bisa , padahal sangat di butuhkan saat melaporkan perpajakan"
Pengguna Google,2,2026-04-22 03:59:50,"plis lah kalau misalnya data tertentu harus pakai input fields capslock, dikasih warning untuk usernya. jangan cuman kasih alert ""Operasi Gagal, we can not verify your identity"", tapi ga di mention salahnya dimana. saya berulang kali ga bisa login, ternyata karena di email harusnya diketik dalam font kapital."
Pengguna Google,1,2026-04-22 02:44:11,"apa gunanya ini apk, tidak bisa ganti kata sandi, selalu eror padahal sudah isi data dengan benar. apk tidak jelas ."
Pengguna Google,1,2026-04-21 22:29:06,"aplikasi apaan si,di ikutin langkah 2nya malah terjadi kesalahan terus....kacau"
Pengguna Google,4,2026-04-21 09:00:59,bagus
Pengguna Google,5,2026-04-21 08:38:42,mantap
Pengguna Google,5,2026-04-21 02:59:07,terbaik
Pengguna Google,1,2026-04-21 00:18:04,"Bukan nya mempermudah masyarakat malah nyusahin aja,apk sama org pemerintahan nya sama aja sama sama cacat akal.Data udh lengkap mau validasi malah error sendiri apk cacat"
Pengguna Google,5,2026-04-20 12:47:10,ok
Pengguna Google,1,2026-04-20 07:47:15,"Gak guna,"
Pengguna Google,1,2026-04-20 05:47:43,saya sudah ngisi semua dengan benar kenapa tidak bisa di verification trs kolom ke 3 juga tidak bisa diisi ini gimana to long diperbaiki lagi apk nya
Pengguna Google,1,2026-04-20 04:59:54,"mau login eror terus, verifikasi kontak ga bisa"", pulsa ada pdhl,"
Pengguna Google,5,2026-04-20 04:20:12,baik
Pengguna Google,5,2026-04-20 01:38:33,bagaimana cara meleporkan pajak asn
Pengguna Google,1,2026-04-20 00:37:17,passpharse salah input mulu padahal dah ngikutin sesuai prosedur. servernya juga busuk sering eror
Pengguna Google,1,2026-04-19 07:12:53,mau daftar aja susah bener et dah. verifikasi no hp kodenya kgk dikirim2
Pengguna Google,1,2026-04-18 19:15:46,tolol tolol
Pengguna Google,1,2026-04-18 15:01:06,"ntah apa apa, login aja susah minta ampun, pasword salah lah, ID salah lah, ntah apa apa"
Pengguna Google,2,2026-04-18 13:23:20,g bisa di update tolong infonya
Pengguna Google,2,2026-04-18 11:03:25,"Mua aktivasi akun aja susahnya minta ampun padahal email sama nomor telepon sudah benar, tetap aja nomot tidak cocok pas login.. hadehh, sudah hapus aja aplikasinya!"
Pengguna Google,3,2026-04-18 10:59:15,kami setiap thn sllu aktik bayar pajak
Pengguna Google,1,2026-04-18 10:19:06,"aplikasi gak guna, gak jelas,error muluu..payah"
Pengguna Google,1,2026-04-18 09:04:13,kebiasaan aplikasi lokal kadang ada yg gk bagus
Pengguna Google,1,2026-04-18 05:39:55,"bagaimana mau bayar pajak ini, semua serba sulit, link onlinenya eror, serasa kemampuan th 2010, ini perlu IT yang kemampuan standarlah biar enggak ketinggalan amat, ini kayak orang yang enggak paham di suruh urus beginian ya jelas semuanya pada enggak bisa"
Pengguna Google,1,2026-04-18 02:17:18,Aplikasi Paling Ribet.. Pembaruan Terus tapi Login makin Susah.. Id dan Pasword SDH Benar TPI kesalahan Login Terus... TIM IT nya Payah untuk aplikasi ini
Pengguna Google,1,2026-04-17 22:09:11,ngak berfungsi dengan baik
Pengguna Google,1,2026-04-17 17:51:52,daftar tidak bisa by online
Pengguna Google,1,2026-04-17 16:49:11,Jelek bgt sistem nya
Pengguna Google,1,2026-04-17 16:09:02,nyusahin mau daftar aja di persulit sinyal stabil verifikasi lama
Pengguna Google,1,2026-04-17 13:20:25,"aplikasi gajelas, udah masukin NIK tulisannya terjadi kesalahan mulu"
Pengguna Google,1,2026-04-16 15:20:30,MAAF BUSUK BANGET PAK APLIKASINYA. TOLONG DIPERBAIKI. TKS
Pengguna Google,1,2026-04-16 12:43:20,aplikasi kontil
Pengguna Google,1,2026-04-16 09:56:56,"lemot susah login, susah masuk mau di situs ataupun aplikasi"
Pengguna Google,1,2026-04-16 09:17:51,"Aplikasi gajelas, mau login malah gabisa mulu. Gimana sih???"
Pengguna Google,5,2026-04-16 08:37:20,kadang msh susah utk buka aplikasinya tp cukup membantu buat lapor pajak tahunan
Pengguna Google,1,2026-04-16 06:46:07,aplikasi sangat tidak berguna
Pengguna Google,1,2026-04-16 05:41:34,dulu djp nggak sesulit saat ini ruwet dan susah tolong dong buat aplikasi yg mudah sudah disuruh laporan tapi aplikasi nggak jelas gini. terimakasih sl
Pengguna Google,2,2026-04-16 05:30:11,"mau swabfoto gagal terus sudah 3 hari, gak diperbaiki perbaiki"
Pengguna Google,1,2026-04-16 04:54:29,apk pemerintah the best bintang satu
Pengguna Google,1,2026-04-16 03:57:08,"gak ribet tapi udah berapa kali coba tetep aja gak bisa karena Address detail,padahal udah sesuai sama alamat rumah ,bikin emosi aja ,perbaikin ni 📍"
Pengguna Google,1,2026-04-16 01:33:03,apk eror terus login susah nya setengah mati
Pengguna Google,1,2026-04-15 23:36:27,"apakah ini termasuk anggaran 1,3T itu?"
Pengguna Google,1,2026-04-15 14:09:35,laporan SPT CORETAX SUSAHH PISANN LAHH
Pengguna Google,1,2026-04-15 13:47:54,"masih mending pake aplikasi djp yg dulu, mau login error, aplikasi sampah"
Pengguna Google,1,2026-04-15 13:21:50,aplikasi ampas
Pengguna Google,2,2026-04-15 13:19:36,Perlu dibenahi •••
Pengguna Google,1,2026-04-15 09:26:44,"aplikasi tolol, 🐶 ribet gedeg bet dah kaga jelas"
Pengguna Google,1,2026-04-14 23:22:07,susah login padahal sepet terdaftar npwp cuma lupa sandi tetap aja gak membantu lupa sandinya mohon tuk di perbaiki lagi apknya min
Pengguna Google,1,2026-04-14 22:03:28,buruk lemot. bgus app yg dlu.
Pengguna Google,2,2026-04-14 16:25:08,verifikasi kode nomer susah banget gak masuk masuk tolong dong di perbaiki biar gak nyusahin hadeh.
Pengguna Google,1,2026-04-14 15:24:07,niat ngurus pajak dipersulit.
Pengguna Google,1,2026-04-14 13:53:54,"pengisian pendaftarannya dipersulit,susah,padahal sudh benar data yang dimasukan tapi malah ga valid katanyaa,,bikin pusing"
Pengguna Google,1,2026-04-14 08:43:01,"Sudah membuat berkali kali gagal. Bayangkan, tadi ke kantor pajak nya aja ga tau. Tolong lah kasih pemahaman pada masyarakat. Padahal td sudah menyerahkan ke kantor pajak tetap tidak bisa membuat NPWP"
Pengguna Google,1,2026-04-14 04:40:44,"aplikasi masih banyak bug, terutama untuk otp no telpon tidak muncul muncul"
Pengguna Google,1,2026-04-14 01:02:20,tidak dapat verif lgsg force close
Pengguna Google,1,2026-04-13 11:38:12,tidak bisa masuk pada aplikasi padahal sudah verifikasi wajah dan data email serta telepon sudah di konfirmasi benar oleh aplikasi. saya jadi kuatir jangan sampai ini aplikasi spam pengambil data wajib pajak
Pengguna Google,1,2026-04-13 08:54:29,mau masuk error trooosss
Pengguna Google,1,2026-04-13 06:08:21,"aplikasi sampah, verifikasi image berulang-ulang gagal terus, buang2 anggaran aja,"
Pengguna Google,5,2026-04-13 05:13:48,sangat membatu para karyawan untuk simpanan di masa pra kerja
Pengguna Google,1,2026-04-13 03:50:20,aplikasi aneh sering eror
Pengguna Google,1,2026-04-13 03:26:42,banyakan di tilep biaya r&d nya ini aplikasi 🤣 gak usah saya jelasin dah ya kenapa saya tulis begini yang lain udah banyak jelasin di bawah
Pengguna Google,1,2026-04-12 23:06:12,aplikasi pemerintah ngga ada yang beres
Pengguna Google,1,2026-04-12 12:26:56,"fitur-fitur ga guna, nyusahin aja"
Pengguna Google,1,2026-04-12 12:09:23,MAU LAPOR PAJAK AJA SUSAH BENER JELEK PELAYANAN NYA
Pengguna Google,1,2026-04-12 10:17:28,apk gk jelas bikin ribet
Pengguna Google,1,2026-04-12 09:57:47,banyak bug nya
Pengguna Google,1,2026-04-12 09:07:27,"aplikasinya sampah gak bisa buat login padahal sudh di verifikasi, sering ulang kata sandi via email yg terdaftar malah keterangan emailnya tidak valid, di ubah ke nomer, malah gak dpt notifikasi nya.."
Pengguna Google,1,2026-04-11 16:46:57,Nyieun npwp ge rudet anyingg
Pengguna Google,2,2026-04-11 15:34:27,"susah banget masuknya, sudah masuk sudah di isi bingung mau di klik di selesaikannya, malah muter2. gampang pakai e-Filling dari pada coretak"
Pengguna Google,5,2026-04-11 15:23:09,kembang terus sistem ya agar lebih lancar dan baik terima kasih atas kemudahan ya
Pengguna Google,5,2026-04-11 09:55:07,saya udah dipandu terimakasih
Pengguna Google,1,2026-04-11 01:46:44,buruk di persulit gak mempermudah banget
Pengguna Google,1,2026-04-11 00:53:55,Hadeuh..... Tolong Aplikasinya bikin yang bener lah biar bisa digunakan
Pengguna Google,1,2026-04-10 15:33:57,Sampah !
Pengguna Google,1,2026-04-10 13:33:33,"aplikasi tidak sangat membingungkan,"
Pengguna Google,1,2026-04-10 12:40:02,"sekelas aplikasi negara seperti ini?? verifikasi email dan no hp tidak ada dikirim , katanya mempermudah tapi kok mempersulit?"
Pengguna Google,5,2026-04-10 11:51:06,mantap
Pengguna Google,1,2026-04-10 05:50:30,apk setengah mateng
Pengguna Google,5,2026-04-10 05:44:42,mantap
Pengguna Google,1,2026-04-10 01:30:06,"Mau aktivasi akun, disuruh ambil foto, udah beres katanya foto tidak sesuai dengan data base, padahal gak pernah oplas, gak pake kacamata atau aksesoris apapun juga, ini gimana sih?"
Pengguna Google,1,2026-04-10 01:24:49,"tidak bisa merubah data no telpon dll di aflikasi ini, mau download kartu electronic jg tdk ada, masih bagusan aplikasi lama"
Pengguna Google,1,2026-04-09 21:05:35,"tidak bisa login, mau ganti kata sandi tidak bisa. makin parah aplikasi pemerintah"
Pengguna Google,2,2026-04-09 19:39:01,pengen login susah banget? gak bisa terus di web gak bisa di aplikasi gak bisa apa tujuannya dong ini aplikasi dibuat?
Pengguna Google,5,2026-04-09 15:35:59,mantap
Pengguna Google,1,2026-04-09 12:28:50,apk tai
Pengguna Google,5,2026-04-09 12:24:27,lebih mudah
Pengguna Google,1,2026-04-09 09:12:53,permintaan login selalu gagal tidak tau masalahnya apa
Pengguna Google,5,2026-04-09 08:55:15,lumayan bagus dan mudah
Pengguna Google,1,2026-04-09 06:33:47,"ribet bangetttt , saya yg anak muda aja kesusahan banget buat buka dan pengen tahu nomer NPWP nya aja ,udah bolak balik aktivasi masih susah login. apalagi yg ga melek gadget. ya ampun bikin emosi ajaaa"
Pengguna Google,1,2026-04-09 05:42:57,"aplikasi bagussss bangeytt woooiiii bikin aplikasi yang benerrrrr, pajak kan duitnye banyakkk !! apaansi ngirim kode OTP aje ga kekirim kirim kocakkkk malu sekelas punya negara begini, kerja lu pada ngapain sii"
Pengguna Google,3,2026-04-09 04:34:32,"muter² suweee, Jane ISO PO Ra gae aplikasi"
Pengguna Google,5,2026-04-09 03:08:44,baik sekali terimakasih
Pengguna Google,1,2026-04-08 20:42:53,Jelek banget sampe gak lapor spt. bomat deh. login aja gak bisa
Pengguna Google,1,2026-04-08 13:39:42,"Aplikasi apaan ini, banyak bug bjir, udah ngisi form berkali kali masih gagal terus, terus minta bantuan di telpon malah di tutup"
Pengguna Google,1,2026-04-08 10:29:14,apk eror terus gk bisa login
Pengguna Google,5,2026-04-08 07:43:59,waw mantap
Pengguna Google,1,2026-04-08 07:24:11,"padahal sudah benar detail alamatnya, tapi kok error terus tolong diperbaiki biar bisa registrasi 👎"
Pengguna Google,5,2026-04-08 04:19:39,cepat dan lengkap
Pengguna Google,5,2026-04-08 00:16:15,it's the best
Pengguna Google,1,2026-04-07 23:33:52,"parah, eror terus. mau log in aja susah. ini niat gasih buat apk"
Pengguna Google,1,2026-04-07 17:23:39,"aplikasi membingungkan dan bikin pusing orang. sudah berjam2 tidak bisa dipakai.. padahal sudah masukin data, sandi, dengan benar tapi selalu di ulang2 terus. udah verikasi swafoto trs suruh ganti sandi tapi selalu stuck disitu trs.. ini mah bukan mempermudah tp bikin mumet. lapor pajak aja sampe repot begini."
Pengguna Google,5,2026-04-07 16:50:56,sangat mendukung
Pengguna Google,1,2026-04-07 08:46:24,"kenapa nomor NPWP gak bisa masuk, padahal baru kemarin ke kantor pajak reset password dan email.. udah bener.. eh malah tidak terdaftar katanya.. hahhh kok bisa, sandinya dan email udh bener, difoto malah"
Pengguna Google,1,2026-04-07 06:26:10,masuk aplikasi bolak balik verifikasi tapi ga puas2 kalian gimna mau bayar pajak login apk ribet x
Pengguna Google,5,2026-04-07 02:40:28,Siipp sudah lapor
Pengguna Google,1,2026-04-07 02:16:46,apk nya terlalu rumit sih untuk daptar nya susah amat apk nya terlalu nyedot pulsa emg bener2
Pengguna Google,4,2026-04-07 00:53:29,ok
Pengguna Google,5,2026-04-06 22:17:25,bagus
Pengguna Google,1,2026-04-06 14:53:17,pulsa habis otp ga nyampe hadeuh
Pengguna Google,1,2026-04-06 14:00:42,update mulu
Pengguna Google,1,2026-04-06 12:26:30,"susah masuk tinggal verifikasi jadi ribet amat pake koretak padahal email no hp sama,, gimanamau laporan"
Pengguna Google,5,2026-04-06 11:35:00,suuulit
Pengguna Google,1,2026-04-06 08:51:46,pajak ketinggian
Pengguna Google,1,2026-04-06 08:42:40,RIBET
Pengguna Google,1,2026-04-06 07:34:42,habis pembaruan kok Sekarang sulit sekali ya login di djp....bad aplikasinya
Pengguna Google,5,2026-04-06 07:06:42,bagus
Pengguna Google,1,2026-04-06 06:14:23,ga fungsi
Pengguna Google,1,2026-04-06 05:57:53,aplikasi paling buruk
Pengguna Google,5,2026-04-06 04:22:55,mantap
Pengguna Google,5,2026-04-06 03:39:42,good
Pengguna Google,3,2026-04-06 03:13:53,saya kasi tiga dulu karena blom tau aplikaainya ini mempermudah atau mempersulit
Pengguna Google,1,2026-04-06 03:12:16,aktivis akun aja susahnya minta ampuuuuuuuunnnnnn
Pengguna Google,5,2026-04-06 03:04:43,ok
Pengguna Google,1,2026-04-06 02:04:04,"aplikasi buruk banget, gagal terus input data"
Pengguna Google,1,2026-04-05 19:44:51,sungguh sangat buruk ini aplikasi. mau daftar juga susah banget.. padahal mau baik mau laporan pendapat.
Pengguna Google,1,2026-04-05 14:29:43,"mau daftar aja di persulit banget, dateng ke kantor pajak disuruh pulang buat dulu di online giliran buat online malah di persulit padahal mau bayar ke negara susah amat dah aneh"
Pengguna Google,1,2026-04-05 09:30:04,"aplikasi boomers sistem aneh, mau verif akun aja lama upgrade noh apk lu kocak"
Pengguna Google,1,2026-04-05 06:29:34,mau lapor spt malah ribet .... ga guna
Pengguna Google,1,2026-04-05 02:43:22,"aplikasi & web nya sama aja ga jelas, mau ganti sandi ngga bisa, ngasih link ga jelas link nya apa."
Pengguna Google,5,2026-04-04 21:36:01,sangat membantu aplikasi ini
Pengguna Google,3,2026-04-04 19:23:12,Sy sudah berusaha jadi WP terbaik..namun aplikasi yg baru ini begitu ribet sekali...susah login...tdk bisa masuk ...bahkan website cortex Pajak SPT tahunan PPh tdk bisa masuk... setelah lakukan perubahan data kemarin..malah di April sama sekali susah sinkronisasi mana lagi karena WP harus lapor lagi padahal sudah terbayar dan terpotong...kita rakyat dipersulit...para pegawai santai terima tunjangan dan gaji...waktu kami terpakai terus urusan ini...data internet dan wifi tdk gratisan
Pengguna Google,1,2026-04-04 13:45:42,"aplikasi bikin pusing, data sudah dimasukkan dengan benar, verifikasi muka, email masih saja kesalahan. membagongkan"
Pengguna Google,1,2026-04-04 12:12:30,aplikasi macam apa ini cooegg gajelas banget mau login aja susah mana makan pulsa pula NYESEL JADI WNI
Pengguna Google,2,2026-04-04 11:47:56,ga paham
Pengguna Google,1,2026-04-03 17:38:01,aplikasi jelek
Pengguna Google,1,2026-04-03 17:22:55,"Aplikasinya masih banyak bug. Tidak bisa mengubah informasi akun seperti nomor telepon. Setelah berhasil login sekali di Coretax, saat logout dan coba login lagi malah tidak bisa masuk. Mohon diperbaiki, karena sangat mengganggu. Selain itu, tidak ada notifikasi error yang jelas, jadi pengguna bingung harus melakukan apa. Untuk aplikasi yang berkaitan dengan pajak, seharusnya sistem lebih stabil dan dapat diandalkan."
Pengguna Google,1,2026-04-03 15:20:30,gak guna
Pengguna Google,1,2026-04-03 14:37:06,"ga modal, apk pajak masak mau verif otp tlpn aja kita yg bayar pulsa nya. ini apk pemetintah loh, kita mau bayar pajak aja masih kena palakin"
Pengguna Google,1,2026-04-03 13:04:26,"duuh susah amat login, udah bener semua, error melulu, udah fiturnya tidak lengkap, untuk login oun susah. tidak berfaedah dan tidak membantu sama sekali."
Pengguna Google,1,2026-04-03 07:51:06,tidak bisa di buka
Pengguna Google,1,2026-04-03 07:47:20,Kacauuu... kode Verifikasi dari SMS gak masuk masuk
Pengguna Google,1,2026-04-03 06:25:33,aplikasi sampahhh
Pengguna Google,1,2026-04-03 05:14:55,"aplikasi gak jelas, mau daftar akun gagal terus"
Pengguna Google,5,2026-04-03 04:14:17,wajib pajak harus dibayar
Pengguna Google,1,2026-04-03 01:26:04,"downloadnya mentok 99 persen aja nih, baru mau download aja udah masalah gimana di dalamnya ya"
Pengguna Google,1,2026-04-02 16:40:26,aplikasi tidak bermutu
Pengguna Google,1,2026-04-02 16:20:59,"gagal terus mau login, eror terus 😭😭"
Pengguna Google,1,2026-04-02 15:22:02,"aplikasi sampah, mau daftar npwp aja sulit padahal data sudah sesuai"
Pengguna Google,1,2026-04-02 14:30:53,"GK jelas, sdh isi semua data hasil akhirnya gagal terus. Auto uninstall"
Pengguna Google,1,2026-04-02 13:39:21,aplikasi payah
Pengguna Google,5,2026-04-02 12:28:21,bagus
Pengguna Google,1,2026-04-02 10:43:05,ini apk susah sekali berulang ulang verifikasi tetep ngga bisa
Pengguna Google,1,2026-04-02 07:40:40,"buset dah masih menggunakan teknik jadul, verifikasi lewat SMS yang dibebankan kepada penerima. padahal bisa lewat wa yang gratis"
Pengguna Google,1,2026-04-02 06:18:59,"setiap kali melakukan percobaan aktivasi muncul notif seperti ini ""We can not verify your identity! (GenericError)"""
Pengguna Google,1,2026-04-02 05:06:33,gak jelas.. mau daftar NPWP online pun gabisa. ribet bgt nii.. norak bgt ni DJP.. gak jelas lu pada kerjanya.
Pengguna Google,1,2026-04-02 03:42:17,APLIKASI BAPUK!!!! NARIK DUIT PAJAK AJA CEPAT APLIKASI GA BERFUNGSI GA DI BENERIN!!!! BLOKKK
Pengguna Google,1,2026-04-02 03:23:24,"Apk apa ini Gk jelas betul iklannya cuma 5 menti udah bisa buat NPWP pas mau daftar baru lembaran kedua udah di persulit kita udah verify email & no telpon udah masukin kode otp juga pas mau lanjut Gk bisa gitu kok katanya mempermudah, kita disuruh wajib pajak buat NPWP dipersulit pajak dibayar dikorupsi pula nanti Gk bayar pajak kita pula disalahkan dianggap ilegal kocak memang aturan negara ini"
Pengguna Google,1,2026-04-02 01:45:24,diperbaikin dong pelayanannya
Pengguna Google,1,2026-04-01 15:12:58,ribet
Pengguna Google,2,2026-04-01 13:02:55,"parah sih apknya, blunder bener di suruh download perkara mau ganti sandi di coretax katanya nih tampilan awal nya ini apk ga usah login bisa ganti sandi ternyata tampilan awalnya ga ada dong yang buat ganti sandi ekwkw lawak anjr lah ribet banget apa² sekarang harus pake NPWN giliran mau urus ga susah eror terus dah gitu bisa sih ganti sandi coretax tapi lewat Google tapi apakah anda tau?? yaps link nya di kirim ke sms dan linkya gak bisa di klik kek mana??? di salin ga bisa"
